id,name,type,race,archetype,atk,def,level,cardmarket,tcgplayer,ebay,amazon,coolstuffinc
5577149,battleguard cadet,Effect Monster,Warrior,Battleguard,50,100,1,0.06,0.07,0.99,0.45,0.49
78621186,battleguard howling,Trap Card,Normal,Battleguard,0,0,0,0.05,0.1,0.99,0.25,0.39
39389320,battleguard king,Effect Monster,Warrior,Battleguard,3000,1100,8,0.05,0.12,0.99,0.25,0.25
42233477,battleguard rage,Trap Card,Continuous,Battleguard,0,0,0,0.05,0.14,0.99,0.98,0.25
69695704,battlestorm,Effect Monster,Winged Beast,0,1700,1000,4,0.07,0.22,1.99,0.25,0.25
90161770,battlewasp - arbalest the rapidfire,Effect Monster,Insect,Battlewasp,1800,800,4,0.27,0.55,1.5,1.0,0.79
27565379,battlewasp - azusa the ghost bow,Synchro Tuner Monster,Insect,Battlewasp,2200,1600,5,0.16,0.22,1.25,0.75,0.39
26443791,battlewasp - ballista the armageddon,Synchro Monster,Insect,Battlewasp,3000,800,12,0.22,0.23,1.25,0.25,0.25
91283212,battlewasp - dart the hunter,Effect Monster,Insect,Battlewasp,100,100,1,0.13,0.18,1.49,0.25,0.49
53950487,battlewasp - halberd the charge,Synchro Monster,Insect,Battlewasp,2500,800,6,0.09,0.27,1.25,0.5,0.25
80949182,battlewasp - hama the conquering bow,Synchro Monster,Insect,Battlewasp,2800,2000,8,0.42,0.73,1.89,0.81,1.49
25221249,battlewasp - nest,Trap Card,Continuous,Battlewasp,0,0,0,0.07,0.17,0.99,0.25,0.25
65899613,battlewasp - pin the bullseye,Effect Monster,Insect,Battlewasp,200,300,1,0.38,1.39,2.49,2.48,1.99
28388927,battlewasp - sting the poison,Tuner Monster,Insect,Battlewasp,400,800,2,0.49,1.29,1.99,1.99,2.99
54772065,battlewasp - twinbow the attacker,Effect Monster,Insect,Battlewasp,1000,500,3,0.26,0.81,1.89,0.6,1.99
86325573,battlin' boxer big bandage,Effect Monster,Warrior,Battlin' Boxer,1100,1400,2,0.07,0.22,0.99,0.25,0.25
76589815,battlin' boxer cheat commissioner,XYZ Monster,Warrior,Battlin' Boxer,0,1300,3,0.13,0.19,1.45,0.25,0.25
4549095,battlin' boxer counterpunch,Effect Monster,Warrior,Battlin' Boxer,0,1100,3,0.07,0.21,1.09,0.25,0.25
5361647,battlin' boxer glassjaw,Effect Monster,Warrior,Battlin' Boxer,2000,0,4,0.09,0.15,0.99,0.2,0.49
79867938,battlin' boxer headgeared,Effect Monster,Warrior,Battlin' Boxer,1000,1800,4,0.1,0.21,0.99,0.2,0.49
23232295,battlin' boxer lead yoke,XYZ Monster,Warrior,Battlin' Boxer,2200,2000,4,0.11,0.23,1.35,0.29,0.25
61679541,battlin' boxer rabbit puncher,Effect Monster,Warrior,Battlin' Boxer,800,1000,3,0.09,0.1,1.0,0.25,0.49
24184846,battlin' boxer rib gardna,Effect Monster,Warrior,Battlin' Boxer,100,1400,3,0.03,0.14,0.99,0.25,0.49
35537251,battlin' boxer shadow,Effect Monster,Warrior,Battlin' Boxer,1800,1400,4,0.17,0.31,2.95,0.99,0.49
32750341,battlin' boxer sparrer,Effect Monster,Warrior,Battlin' Boxer,1200,1400,4,0.07,0.22,0.99,0.2,0.39
68144350,battlin' boxer switchitter,Effect Monster,Warrior,Battlin' Boxer,1500,1400,4,0.1,0.23,0.99,0.2,0.49
13313278,battlin' boxer veil,Effect Monster,Warrior,Battlin' Boxer,0,1800,4,0.13,0.28,0.99,1.05,0.25
36916401,battlin' boxing spirits,Spell Card,Normal,Battlin' Boxer,0,0,0,0.47,1.06,2.49,2.22,1.99
83755611,"baxia, brightness of the yang zing",Synchro Monster,Wyrm,Yang Zing,2300,2600,8,0.07,0.07,1.25,6.48,0.49
47474172,"bayonater, the baneful barrel",Effect Monster,Zombie,0,500,0,1,0.02,0.07,0.99,0.25,0.49
36092504,bayonet punisher,Spell Card,Quick-Play,0,0,0,0,0.09,0.14,0.99,0.32,0.49
40133511,bazoo the soul-eater,Effect Monster,Beast,0,1600,900,4,0.09,0.1,2.5,0.25,0.25
50371210,beacon of white,Spell Card,Equip,Blue-Eyes,0,0,0,0.03,0.05,1.95,0.25,0.25
6103114,beaked snake,Normal Monster,Reptile,0,800,900,3,0.0,0.0,10.0,0.0,0.0
84990171,bean soldier,Normal Monster,Plant,0,1400,1300,4,3.49,12.64,7.99,1.48,15.99
80141055,bearblocker,Effect Monster,Fiend,0,1600,0,3,0.02,0.09,0.99,0.25,0.49
46009906,beast fangs,Spell Card,Equip,0,0,0,0,0.15,0.49,1.99,0.79,0.25
78651105,beast king barbaros,Effect Monster,Beast-Warrior,Barbaros,3000,1200,8,0.04,0.08,2.95,1.15,0.25
50675040,beast king unleashed,Trap Card,Continuous,0,0,0,0,0.05,0.05,0.99,0.25,0.49
19028307,beast machine king barbaros ür,Effect Monster,Beast-Warrior,Barbaros,3800,1200,8,0.0,0.15,3.0,1.29,0.25
21984400,beast magic attack,Spell Card,Quick-Play,0,0,0,0,0.02,0.06,1.34,0.45,0.25
94670654,beast ninja baku,Effect Monster,Beast,Ninja,1500,600,3,0.0,0.0,0.99,1.77,0.0
11761845,beast of talwar,Normal Monster,Fiend,Archfiend,2400,2150,6,0.07,0.17,7.99,0.25,0.25
83903521,beast of the pharaoh,Effect Monster,Zombie,0,400,600,3,0.09,0.24,0.99,4.84,0.39
9999961,beast rage,Spell Card,Normal,0,0,0,0,0.07,0.14,0.99,0.2,0.25
84962466,beast rising,Trap Card,Continuous,0,0,0,0,0.19,0.2,0.99,0.25,0.25
35149085,beast soul swap,Trap Card,Normal,0,0,0,0,0.03,0.12,0.99,0.25,0.25
21362970,beast striker,Effect Monster,Beast,0,1850,400,4,0.2,0.26,3.97,0.99,0.79
72378329,beast-eyes pendulum dragon,Fusion Monster,Dragon,Pendulum Dragon,3000,2000,8,0.9,0.46,1.99,1.35,0.39
16796157,beast-warrior puma,Effect Monster,Beast-Warrior,0,1600,1000,4,0.12,0.14,4.0,0.25,0.25
99426834,beastking of the swamps,Effect Monster,Aqua,0,1000,1100,4,0.72,0.91,3.99,0.99,1.99
81933259,beastly mirror ritual,Spell Card,Ritual,0,0,0,0,0.24,0.25,2.5,0.25,0.39
300302006,beasts of phantom,Skill Card,Yami Yugi,0,0,0,0,0.04,0.24,0.99,7.0,0.39
99011763,beat cop from the underworld,Link Monster,Fiend,0,1000,0,0,0.64,0.13,0.99,1.37,0.25
93850652,"beat, bladesman fur hire",Effect Monster,Warrior,Fur Hire,1200,500,3,1.81,1.46,2.5,1.69,0.99
300202002,beatdown!,Skill Card,Kaiba,0,0,0,0,0.09,0.24,13.0,1.03,0.49
46924949,beatraptor,Effect Monster,Dinosaur,0,1400,2000,4,0.07,0.05,1.25,0.45,0.25
27552504,"beatrice, lady of the eternal",XYZ Monster,Fairy,Burning Abyss,2500,2800,6,0.22,0.26,0.99,0.39,0.49
29616941,beautiful beast trainer,Normal Monster,Warrior,0,1750,1500,5,0.0,0.0,60.0,4.64,0.0
16899564,beautiful headhuntress,Normal Monster,Warrior,0,1600,800,4,178.29,124.95,10.8,101.85,159.99
6625096,beautunaful princess,Effect Monster,Fish,0,0,0,1,8.56,12.17,9.99,11.96,19.99
32452818,beaver warrior,Normal Monster,Beast-Warrior,0,1200,1500,4,0.02,0.19,3.4,1.03,0.25
58400390,beckoned by the world chalice,Normal Monster,Warrior,World Chalice,1800,0,4,0.06,0.19,0.99,1.18,0.25
16255442,beckoning light,Trap Card,Normal,0,0,0,0,0.05,0.2,3.5,1.04,0.25
1474910,bee list soldier,Effect Monster,Insect,0,500,400,1,0.04,0.15,1.19,0.25,0.25
49522489,beelze frog,Effect Monster,Aqua,Frog,1200,800,3,0.04,0.2,1.29,0.49,0.25
34408491,beelze of the diabolic dragons,Synchro Monster,Dragon,0,3000,3000,8,1.6,1.24,1.89,3.0,1.99
8763963,beelzeus of the diabolic dragons,Synchro Monster,Dragon,0,4000,4000,10,0.47,0.22,9.5,1.03,0.49
30587695,beetron,Effect Monster,Insect,0,1600,900,4,0.08,0.22,7.99,1.29,0.25
2834264,beetrooper armor horn,Link Monster,Insect,Beetrooper,1000,0,0,0.36,0.55,1.43,49.99,0.99
51578214,beetrooper assault roller,Effect Monster,Insect,Beetrooper,1600,1400,4,0.06,0.06,0.99,0.25,0.39
87240371,beetrooper descent,Spell Card,Normal,Beetrooper,0,0,0,0.63,1.08,1.35,0.4,1.99
1712616,beetrooper fly & sting,Trap Card,Counter,Beetrooper,0,0,0,0.06,0.08,0.99,49.99,0.25
64213017,beetrooper formation,Spell Card,Field,Beetrooper,0,0,0,0.21,0.21,1.15,49.99,0.25
13234975,beetrooper landing,Spell Card,Normal,Beetrooper,0,0,0,0.04,0.11,0.99,0.94,0.39
88962829,beetrooper light flapper,Effect Monster,Insect,Beetrooper,2000,2200,6,0.19,0.23,0.99,49.99,0.99
39041550,beetrooper scale bomber,Effect Monster,Insect,Beetrooper,1200,2000,3,0.35,0.42,0.99,49.99,0.99
2656842,beetrooper scout buggy,Effect Monster,Insect,Beetrooper,1000,300,3,4.22,3.53,2.93,0.4,3.99
40633084,beetrooper squad,Trap Card,Normal,Beetrooper,0,0,0,0.06,0.05,0.99,0.25,0.25
65430555,beetrooper sting lancer,Effect Monster,Insect,Beetrooper,2400,1800,7,1.11,1.37,1.33,49.99,1.49
6628343,beginning knight,Effect Monster,Warrior,Black Luster Soldier,500,2000,4,1.96,2.07,3.89,2.99,1.99
32360466,beginning of heaven and earth,Trap Card,Normal,Black Luster Soldier,0,0,0,0.14,0.19,0.99,1.03,0.25
20374520,"begone, knave!",Trap Card,Continuous,0,0,0,0,0.06,0.08,1.09,1.27,0.25
94022093,behegon,Normal Monster,Aqua,0,1350,1000,4,0.19,0.57,3.99,1.91,0.49
22996376,behemoth the king of all animals,Effect Monster,Beast,0,2700,1500,7,0.14,0.29,0.99,39.99,0.39
33731070,"beiige, vanguard of dark world",Effect Monster,Fiend,Dark World,1600,1300,4,0.22,0.4,1.77,4.95,0.49
33655493,belial - marquis of darkness,Effect Monster,Fiend,0,2800,2400,8,0.1,0.14,19.99,1.01,0.25
22953211,bellcat fighter,Link Monster,Machine,0,2000,0,0,0.05,0.04,2.0,0.25,0.49
94662235,bending destiny,Trap Card,Counter,Fortune Lady,0,0,0,0.18,0.29,1.75,0.59,0.25
73345237,benghalancer the resurgent,Link Monster,Plant,0,2500,0,0,2.65,2.35,2.75,0.0,2.99
77207191,berfomet,Effect Monster,Fiend,0,1400,1800,5,0.02,0.12,3.95,1.38,0.25
59808784,berlineth the firestorm vassal,Effect Monster,Pyro,Vassal,800,1000,3,0.23,0.19,1.99,0.25,0.25
20747792,berry magician girl,Effect Monster,Spellcaster,Magician Girl,400,400,1,0.35,0.97,13.99,2.06,1.99
85605684,berserk dragon,Effect Monster,Zombie,0,3500,0,8,2.31,1.63,4.99,4.63,1.99
39168895,berserk gorilla,Effect Monster,Beast,0,2000,1000,4,0.67,1.41,3.99,3.09,2.99
52497105,berserk scales,Spell Card,Quick-Play,0,0,0,0,0.04,0.04,0.99,0.25,0.25
15471265,berserker crush,Spell Card,Quick-Play,Kuriboh,0,0,0,0.13,0.06,12.0,1.13,0.25
5402805,berserker of the tenyi,Link Monster,Wyrm,Tenyi,3000,0,0,0.06,0.16,5.39,0.2,0.25
15381252,berserker soul,Spell Card,Quick-Play,0,0,0,0,0.1,0.08,3.0,1.27,0.25
56535497,berserking,Trap Card,Continuous,0,0,0,0,0.09,0.09,1.99,0.25,0.25
42901635,berserkion the electromagna warrior,Effect Monster,Rock,Magnet Warrior,3000,2800,8,2.05,1.99,6.0,3.5,2.99
79418928,beta the electromagnet warrior,Effect Monster,Rock,Magnet Warrior,1500,1500,3,2.79,3.37,3.49,4.51,4.99
39256679,beta the magnet warrior,Normal Monster,Rock,Magnet Warrior,1700,1600,4,0.14,0.26,2.99,1.27,0.39
22125101,beyond the pendulum,Link Monster,Spellcaster,Pendulum,1200,0,0,6.6,7.09,6.79,6.29,7.99
66500065,"bi'an, earth of the yang zing",Effect Monster,Wyrm,Yang Zing,1600,0,3,0.49,1.1,1.99,2.71,0.99
25655502,bickuribox,Fusion Monster,Fiend,0,2300,2000,7,0.44,0.56,1.99,1.77,0.49
58685438,bicorn re'em,Effect Monster,Beast,0,800,1600,4,0.06,0.1,0.99,0.25,0.25
83392426,bicular,Effect Monster,Machine,0,200,200,2,0.05,0.21,1.09,0.2,0.25
61127349,big bang shot,Spell Card,Equip,0,0,0,0,0.08,0.12,2.0,0.99,0.39
32696942,big belly knight,Effect Monster,Warrior,0,1000,1600,4,0.19,0.22,2.95,0.25,0.49
95472621,big burn,Trap Card,Normal,0,0,0,0,0.57,0.33,0.99,1.35,1.99
84808313,big evolution pill,Spell Card,Normal,0,0,0,0,0.1,0.17,0.25,2.47,0.25
16768387,big eye,Flip Effect Monster,Fiend,0,1200,1000,4,0.06,0.22,59.99,1.0,0.25
53606874,big insect,Normal Monster,Insect,0,1200,1500,4,0.15,0.36,2.35,0.25,0.49
51254277,big jaws,Effect Monster,Fish,0,1800,300,3,0.23,0.15,3.95,1.0,0.25
42129512,big koala,Normal Monster,Beast,Koala,2700,2000,7,0.15,0.19,1.09,0.25,0.39
89235196,big one warrior,Effect Monster,Warrior,0,100,600,1,0.2,0.4,1.89,0.79,0.25
25247218,big piece golem,Effect Monster,Rock,0,2100,0,5,0.29,0.3,4.95,2.94,0.79
65240384,big shield gardna,Effect Monster,Warrior,0,100,2600,4,0.04,0.1,8.5,17.99,0.25
51562916,big wave small wave,Spell Card,Normal,0,0,0,0,0.07,0.18,0.99,1.22,0.25
18322364,big whale,Effect Monster,Fish,0,1000,3000,9,0.13,0.16,0.99,1.39,0.25
84677654,big win!?,Trap Card,Normal,0,0,0,0,0.14,0.13,0.99,0.99,0.49
59380081,big-tusked mammoth,Effect Monster,Beast,0,2000,1000,5,0.24,0.24,2.99,0.25,0.99
80088625,binary blader,Link Monster,Cyberse,0,1800,0,0,0.04,0.06,0.99,1.23,0.49
79016563,binary sorceress,Link Monster,Cyberse,0,1600,0,0,0.14,0.12,0.99,0.25,0.25
8058240,binding chain,Normal Monster,Fairy,0,1000,1100,3,0.0,0.0,0.01,99.77,0.0
93437091,"bingo machine, go!!!",Spell Card,Normal,Blue-Eyes,0,0,0,16.15,20.43,28.5,0.82,21.99
7670542,bio plant,Normal Monster,Fiend,0,600,1300,3,0.0,0.0,4.0,1.07,0.0
58696829,bio-mage,Normal Monster,Fairy,0,1150,1000,3,0.52,0.19,1.27,0.78,0.25
74130411,biofalcon,Effect Monster,Machine,0,1700,1200,4,0.06,0.12,0.99,0.25,0.49
84845628,bird of paradise lost,Tuner Monster,Wyrm,0,2700,1500,8,0.03,0.13,0.99,0.25,0.25
75252099,bird of roses,Effect Monster,Plant,Rose Dragon,1800,1500,4,0.09,0.16,0.99,0.49,0.39
45547649,birdface,Effect Monster,Winged Beast,Harpie,1600,1600,4,0.13,0.2,1.19,1.37,0.39
5439384,birth of the prominence flame,Spell Card,Normal,0,0,0,0,0.13,0.05,0.99,49.99,0.49
35539880,birthright,Trap Card,Continuous,0,0,0,0,0.02,0.1,5.0,1.26,0.25
92142169,bite bug,Effect Monster,Insect,0,300,1000,3,0.05,0.19,1.49,0.25,0.25
50122883,bite shoes,Flip Effect Monster,Fiend,0,500,300,2,0.06,0.12,0.99,0.2,0.49
44702857,bitelon,Effect Monster,Reptile,0,2400,1000,6,0.14,0.31,0.99,0.25,0.25
36211150,bitron,Normal Monster,Cyberse,0,200,2000,2,0.02,0.07,0.99,0.25,0.25
36694815,bitrooper,Effect Monster,Cyberse,0,1500,2000,4,0.02,0.07,0.99,0.25,0.49
2095764,"bixi, water of the yang zing",Effect Monster,Wyrm,Yang Zing,0,2000,2,0.32,0.65,1.76,0.99,0.79
31677606,black and white wave,Spell Card,Quick-Play,0,0,0,0,0.13,0.2,0.99,0.25,0.39
50896944,black brachios,Effect Monster,Dinosaur,0,1800,1100,4,0.07,0.08,0.99,1.03,0.25
96029574,black brutdrago,Synchro Monster,Dragon,0,3000,2600,8,1.17,2.88,14.0,3.19,1.99
67381587,black cat-astrophe,Trap Card,Normal,Prediction Princess,0,0,0,0.1,0.1,0.99,0.25,0.25
61901281,black dragon collapserpent,Effect Monster,Dragon,0,1800,1700,4,0.06,0.09,2.25,1.5,0.25
56562619,black dragon ninja,Effect Monster,Beast,Ninja,2800,1600,7,0.09,0.23,6.95,0.91,0.25
36262024,black dragon's chick,Effect Monster,Dragon,Red-Eyes,800,500,1,0.13,0.15,0.99,2.62,0.25
75672051,black fang magician,Pendulum Effect Monster,Spellcaster,Magician,1700,800,4,0.66,1.06,2.56,2.28,0.49
40279770,black feather beacon,Trap Card,Normal,Blackwing,0,0,0,0.57,0.46,2.09,1.27,0.39
7602800,black feather whirlwind,Spell Card,Continuous,0,0,0,0,2.0,0.0,1.0,7.24,0.0
71645242,black garden,Spell Card,Field,Rose Dragon,0,0,0,0.15,0.16,0.99,0.25,0.39
50323155,black horn of heaven,Trap Card,Counter,0,0,0,0,0.51,0.95,7.95,2.33,1.99
32754886,black illusion,Trap Card,Normal,0,0,0,0,0.19,0.26,2.95,0.98,0.39
41426869,black illusion ritual,Spell Card,Ritual,Eyes Restrict,0,0,0,0.02,0.26,2.95,9.82,0.25
55761792,black luster ritual,Spell Card,Ritual,Black Luster Soldier,0,0,0,0.04,0.25,3.99,1.4,0.25
5405694,black luster soldier,Ritual Monster,Warrior,Black Luster Soldier,3000,2500,8,0.15,0.46,3.99,85.97,0.79
72989439,black luster soldier - envoy of the beginning,Effect Monster,Warrior,Black Luster Soldier,3000,2500,8,0.23,0.44,4.95,27.0,0.39
77498348,black luster soldier - envoy of the evening twilight,Effect Monster,Warrior,Black Luster Soldier,3000,2500,8,3.69,1.96,4.95,6.99,0.0
92510265,black luster soldier - sacred soldier,Effect Monster,Warrior,Black Luster Soldier,3000,2500,8,0.07,0.21,4.99,4.2,0.49
49202162,black luster soldier - soldier of chaos,Link Monster,Warrior,Black Luster Soldier,3000,0,0,44.03,65.49,4.95,85.97,69.99
54484652,black luster soldier - super soldier,Ritual Effect Monster,Warrior,Black Luster Soldier,3000,2500,8,3.58,6.69,8.98,19.99,7.99
76792184,black magic ritual,Spell Card,Ritual,Dark Magician,0,0,0,0.08,0.26,5.95,2.34,0.25
86469231,black mamba,Effect Monster,Reptile,0,1300,1000,3,0.0,0.0,4.5,0.0,0.0
93969023,black metal dragon,Effect Monster,Dragon,Red-Eyes,600,600,1,0.59,1.14,4.95,1.68,1.99
65169794,black pendant,Spell Card,Equip,0,0,0,0,0.07,0.27,1.99,0.49,0.39
76218643,black potan,Effect Monster,Fiend,0,200,100,1,0.06,0.13,1.09,0.39,0.25
90654356,black ptera,Effect Monster,Dinosaur,0,1000,500,3,0.04,0.12,0.99,0.75,0.25
74416224,black ray lancer,XYZ Monster,Beast-Warrior,0,2100,600,3,0.57,0.43,0.99,2.54,0.49
72278479,black return,Trap Card,Normal,Blackwing,0,0,0,1.22,0.6,5.49,4.95,0.39
73580471,black rose dragon,Synchro Monster,Dragon,Rose Dragon,2400,1800,7,0.35,0.36,1.19,0.39,0.25
33698022,black rose moonlight dragon,Synchro Monster,Dragon,Rose Dragon,2400,1800,7,1.33,1.86,4.25,9.99,3.99
88671720,black salvo,Tuner Monster,Machine,0,100,1100,3,0.43,0.88,2.95,4.94,0.49
96367119,black shadow squall,Trap Card,Counter,0,0,0,0,0.0,0.0,1.0,0.0,0.0
67284108,black sheep token,Token,Zombie,0,0,0,1,0.0,0.0,2.95,1.0,0.0
11901678,black skull dragon,Fusion Monster,Dragon,Archfiend,3200,2500,9,0.2,1.2,7.95,5.2,0.49
72930878,black sonic,Trap Card,Normal,Blackwing,0,0,0,0.9,0.31,0.99,3.99,1.49
79409334,black stego,Effect Monster,Dinosaur,0,1200,2000,4,0.13,0.12,0.99,0.25,0.25
52833089,black thunder,Trap Card,Normal,Blackwing,0,0,0,0.13,0.14,320.0,0.2,0.39
38670435,black tyranno,Effect Monster,Dinosaur,0,2600,1800,7,0.17,0.36,3.95,0.89,0.39
52319752,black veloci,Effect Monster,Dinosaur,0,1800,300,4,0.16,0.17,3.5,1.03,0.25
91351370,black whirlwind,Spell Card,Continuous,Blackwing,0,0,0,0.26,0.31,1.95,2.97,0.25
9925982,black wing revenge,Trap Card,Normal,Blackwing,0,0,0,0.12,0.09,0.99,1.03,0.25
73218989,black-winged assault dragon,Synchro Monster,Dragon,0,3200,2800,10,4.0,0.0,1.5,2.5,0.0
9012916,black-winged dragon,Synchro Monster,Dragon,0,2800,1600,8,0.26,0.17,2.95,3.18,0.39
67779172,black-winged strafe,Spell Card,Normal,Blackwing,0,0,0,0.13,0.13,0.99,0.25,0.25
44028461,blackback,Trap Card,Normal,Blackwing,0,0,0,0.69,0.77,2.49,2.15,0.99
67647362,"blackbeard, the plunder patroll captain",Link Monster,Fiend,Plunder Patroll,1600,0,0,6.63,6.52,6.5,7.5,5.99
80254726,blackbird close,Trap Card,Counter,Blackwing,0,0,0,0.16,0.1,1.69,54.99,0.25
53519297,blackboost,Trap Card,Normal,Blackwing,0,0,0,0.07,0.2,0.99,0.2,0.25
91642007,"blackeyes, the plunder patroll seaguide",Effect Monster,Fiend,Plunder Patroll,1000,1000,4,0.09,0.22,0.99,5.16,0.39
60992105,blackfeather darkrage dragon,Synchro Monster,Dragon,0,2800,1600,8,1.64,1.21,1.45,5.49,2.99
87564352,blackland fire dragon,Normal Monster,Dragon,0,1500,800,4,0.03,0.36,3.5,1.48,0.39
31053337,blackwing - abrolhos the megaquake,Effect Monster,Winged Beast,Blackwing,2600,1800,7,0.43,0.37,1.45,1.08,0.25
4068622,blackwing - aurora the northern lights,Effect Monster,Winged Beast,Blackwing,0,0,10,0.17,0.29,1.48,1.03,0.49
17465972,blackwing - auster the south wind,Tuner Monster,Winged Beast,Blackwing,1300,0,4,0.19,0.55,1.9,1.17,0.99
89040386,blackwing - backlash,Trap Card,Normal,Blackwing,0,0,0,0.24,0.28,1.47,0.98,0.25
9925983,blackwing - black crest token,Token,Winged Beast,Blackwing,0,800,2,0.0,0.0,0.0,4.64,0.0
22835145,blackwing - blizzard the far north,Tuner Monster,Winged Beast,Blackwing,1300,0,2,1.06,2.44,3.9,3.9,2.99
25435080,blackwing - bombardment,Trap Card,Normal,Blackwing,0,0,0,0.14,0.17,0.99,0.25,0.39
43906884,blackwing - boobytrap,Trap Card,Normal,Blackwing,0,0,0,0.24,0.36,1.41,1.13,0.25
49003716,blackwing - bora the spear,Effect Monster,Winged Beast,Blackwing,1700,800,4,0.17,0.54,25.0,1.49,0.99
10602628,blackwing - boreas the evil wind,Synchro Monster,Winged Beast,Blackwing,2400,1600,6,3.0,0.0,1.2,2.5,0.0
16516630,blackwing - boreas the sharp,Effect Monster,Winged Beast,Blackwing,1300,900,5,0.18,0.21,2.5,1.99,0.39
89258906,blackwing - breeze the zephyr,Tuner Monster,Winged Beast,Blackwing,1100,300,3,6.31,3.45,19.5,3.8,2.99
52900379,blackwing - brisote the tailwind,Effect Monster,Winged Beast,Blackwing,1200,1800,5,0.07,0.19,0.99,0.25,0.25
88305978,blackwing - calima the haze,Effect Monster,Winged Beast,Blackwing,600,1800,4,0.08,0.2,0.99,0.2,0.39
34976176,blackwing - chinook the snowstrike,Effect Monster,Winged Beast,Blackwing,100,700,2,1.0,0.0,1.0,1.0,0.0
58131925,blackwing - damascus the polar night,Effect Monster,Winged Beast,Blackwing,1300,700,3,0.41,0.22,2.95,0.89,0.79
19462747,blackwing - decay the ill wind,Tuner Monster,Winged Beast,Blackwing,1000,1000,4,0.11,0.13,0.99,0.25,0.25
11613567,blackwing - elphin the raven,Effect Monster,Winged Beast,Blackwing,2200,1200,6,0.19,0.39,3.99,1.0,0.49
78564023,blackwing - etesian of two swords,Effect Monster,Winged Beast,Blackwing,400,1600,3,0.24,0.28,2.5,2.04,0.25
9109991,blackwing - fane the steel chain,Effect Monster,Winged Beast,Blackwing,500,800,2,0.15,0.25,0.99,1.26,0.39
2009101,blackwing - gale the whirlwind,Tuner Monster,Winged Beast,Blackwing,1300,400,3,3.27,3.61,3.95,4.98,3.99
26775203,blackwing - ghibli the searing wind,Effect Monster,Winged Beast,Blackwing,0,1600,3,0.09,0.2,0.99,0.25,0.25
28190303,blackwing - gladius the midnight sun,Effect Monster,Winged Beast,Blackwing,800,1500,3,2.88,0.91,3.95,0.98,1.49
9929398,blackwing - gofu the vague shadow,Tuner Monster,Winged Beast,Blackwing,0,0,5,0.25,0.27,1.99,0.25,0.25
17377751,blackwing - gram the shining star,Synchro Monster,Winged Beast,Blackwing,2200,1500,5,0.5,4.06,5.99,15.37,1.99
52869807,blackwing - gust the backblast,Effect Monster,Winged Beast,Blackwing,900,1400,2,0.13,0.14,0.99,1.0,0.49
77152542,blackwing - harmattan the dust,Effect Monster,Winged Beast,Blackwing,800,800,2,1.31,0.64,2.09,1.27,0.99
3072808,blackwing - hillen the tengu-wind,Tuner Monster,Winged Beast,Blackwing,0,2300,5,0.72,0.95,2.93,0.49,0.99
36442179,blackwing - hurricane the tornado,Tuner Monster,Winged Beast,Blackwing,0,0,1,0.13,0.13,2.5,0.25,0.25
87390067,blackwing - jetstream the blue sky,Effect Monster,Winged Beast,Blackwing,100,800,1,2.19,3.61,4.4,6.99,5.99
38562933,blackwing - jin the rain shadow,Tuner Monster,Winged Beast,Blackwing,600,500,1,0.27,0.2,2.5,2.03,0.99
85215458,blackwing - kalut the moon shadow,Effect Monster,Winged Beast,Blackwing,1400,1000,3,0.43,1.0,4.0,2.49,1.99
41902352,blackwing - kochi the daybreak,Tuner Monster,Winged Beast,Blackwing,700,1500,4,0.15,0.35,0.99,0.99,0.25
49460512,blackwing - kogarashi the wanderer,Tuner Monster,Winged Beast,Blackwing,2300,1600,6,1.28,0.83,8.99,4.44,0.99
81105204,blackwing - kris the crack of dawn,Effect Monster,Winged Beast,Blackwing,1900,300,4,3.21,1.94,2.78,8.99,2.99
46710683,blackwing - mistral the silver shield,Tuner Monster,Winged Beast,Blackwing,100,1800,2,0.12,0.27,1.99,0.99,0.39
95040215,blackwing - nothung the starlight,Synchro Monster,Winged Beast,Blackwing,2400,1600,6,0.15,0.17,0.99,3.74,0.39
73652465,blackwing - oroshi the squall,Tuner Monster,Winged Beast,Blackwing,400,600,1,0.1,0.24,0.99,1.49,0.25
55610595,blackwing - pinaki the waxing moon,Tuner Monster,Winged Beast,Blackwing,1200,1000,3,0.15,0.16,1.52,1.71,0.49
8571567,blackwing - shamal the sandstorm,Tuner Monster,Winged Beast,Blackwing,1600,0,4,1.0,0.0,1.0,1.03,0.0
58820853,blackwing - shura the blue flame,Effect Monster,Winged Beast,Blackwing,1800,1200,4,0.29,0.29,2.5,0.84,0.25
